account_id,account_name,customer_key,industry,vertical,billing_street,billing_city,billing_state,billing_postal_code,account_type,annual_revenue,employees,created_date
ACC000203,Erika Weller-Linke,203,Privatkunde,Energy,WaldRing 6,Berlin,East,10499,Partner,360091,1,2022-10-15
ACC000204,Saskia Butte,204,Privatkunde,Energy,BlumenStraße 92,Berlin,East,10907,Kunde,318294,1,2023-11-30
ACC000205,Frau Nermin Reuter B.Sc.,205,Privatkunde,Energy,TalGasse 86,Hamburg,North,20236,Kunde,460513,1,2021-08-30
ACC000206,Hauffer Seip AG,206,Kleingewerbe,Energy,SchulGasse 123,Bremen,North,28746,Kunde,4468064,5,2020-10-04
ACC000207,Pietro Becker,207,Privatkunde,Energy,BahnhofAllee 52,Hamburg,North,20144,Partner,64648,1,2020-08-22
ACC000208,Dr. Siegfried Bärer B.A.,208,Privatkunde,Energy,MarktRing 122,Bochum,West,44359,Partner,303058,1,2023-02-13
ACC000209,Dr. Hugo Staude B.Sc.,209,Privatkunde,Energy,BahnhofGasse 85,Lübeck,North,23379,Partner,391368,1,2020-02-14
ACC000210,Harloff,210,Kleingewerbe,Energy,MarktAllee 48,Hamburg,North,20608,Interessent,3318601,5,2022-09-15
ACC000211,Mechthild Hertrampf B.Eng.,211,Kleingewerbe,Energy,RathausStraße 111,Dortmund,West,44716,Partner,942103,100,2023-12-28
ACC000212,Prof. Laurenz Weinhold,212,Privatkunde,Energy,TannenGasse 76,Berlin,East,10413,Kunde,279912,1,2023-03-14
ACC000213,Reiner Fröhlich,213,Privatkunde,Energy,SchulStraße 91,Augsburg,South,86729,Interessent,435032,1,2021-05-24
ACC000214,Dörr Sager AG,214,Gewerbekunde,Energy,GoetheGasse 104,Berlin,East,10472,Interessent,3035870,10,2021-12-31
ACC000215,Leni Stey,215,Privatkunde,Energy,SeeGasse 113,Wuppertal,West,42135,Kunde,180924,1,2021-01-16
ACC000216,Heidelore Trubin-Gumprich,216,Privatkunde,Energy,TalStraße 40,Hamburg,North,20795,Kunde,78404,1,2021-10-31
ACC000217,Knut Stumpf,217,Privatkunde,Energy,MozartRing 94,Stuttgart,South,70507,Partner,425419,1,2021-04-16
ACC000218,Herr Nicolai Wirth B.Eng.,218,Gewerbekunde,Energy,BeethovenPlatz 133,München,South,80496,Kunde,2329993,50,2022-07-15
ACC000219,Rocco Rosemann,219,Kleingewerbe,Energy,SeeAllee 126,Berlin,East,10304,Interessent,4568828,50,2023-08-27
ACC000220,Hakan Reichmann,220,Privatkunde,Energy,SchulStraße 82,Oldenburg,North,26783,Kunde,273143,1,2022-04-20
ACC000221,Univ.Prof. Gundel Bohnbach,221,Privatkunde,Energy,BeethovenGasse 45,München,South,80912,Partner,89182,1,2023-03-09
ACC000222,Seifert,222,Gewerbekunde,Energy,EichenPlatz 7,München,South,80469,Partner,951669,10,2023-04-14
ACC000223,Aumann Linke GmbH & Co. KGaA,223,Kleingewerbe,Energy,GoetheStraße 80,Dortmund,West,44507,Kunde,4204454,5,2021-07-08
ACC000224,Heinz-Günter Klotz,224,Privatkunde,Energy,BrunnenRing 19,Leipzig,East,04228,Kunde,341084,1,2021-04-08
ACC000225,Meral Fliegner MBA.,225,Privatkunde,Energy,KirchWeg 142,Dresden,East,01755,Interessent,275780,1,2022-03-09
ACC000226,Univ.Prof. Johannes Siering,226,Privatkunde,Energy,BahnhofStraße 133,Wuppertal,West,42256,Partner,369617,1,2020-11-30
ACC000227,Louise Renner,227,Gewerbekunde,Energy,WaldAllee 21,München,South,80356,Interessent,396430,100,2021-09-24
ACC000228,Dipl.-Ing. Ilonka Wagenknecht B.Eng.,228,Privatkunde,Energy,SeeRing 24,Braunschweig,North,38614,Kunde,334911,1,2021-05-29
ACC000229,Silja Henschel,229,Privatkunde,Energy,SeeGasse 87,Duisburg,West,47962,Interessent,258754,1,2021-01-14
ACC000230,Holsten GmbH & Co. KG,230,Kleingewerbe,Energy,WiesenRing 68,Berlin,East,10766,Partner,531127,100,2022-10-13
ACC000231,Dipl.-Ing. Kasimir Schmidt MBA.,231,Privatkunde,Energy,SonnenRing 75,Kiel,North,24757,Partner,130859,1,2023-01-09
ACC000232,Alma Oderwald,232,Kleingewerbe,Energy,GoetheGasse 16,Berlin,East,10261,Kunde,2316255,5,2021-07-20
ACC000233,Clarissa Neuschäfer,233,Privatkunde,Energy,TannenGasse 82,Stuttgart,South,70851,Partner,66415,1,2022-11-28
ACC000234,Hans Dieter Heser B.Eng.,234,Privatkunde,Energy,WaldRing 28,Berlin,East,10426,Partner,211337,1,2020-09-12
ACC000235,Susanne Schenk,235,Privatkunde,Energy,BahnhofAllee 99,München,South,80984,Interessent,367654,1,2020-05-14
ACC000236,Hofmann,236,Kleingewerbe,Energy,TalGasse 81,Düsseldorf,West,40294,Partner,3595171,25,2021-01-16
ACC000237,Jochem Grein Groth,237,Privatkunde,Energy,RosenPlatz 6,Essen,West,45192,Partner,375130,1,2021-04-23
ACC000238,Erol Tschentscher,238,Gewerbekunde,Energy,KirchStraße 13,Berlin,East,10388,Interessent,174185,10,2020-07-31
ACC000239,Dipl.-Ing. Kreszenz Werner,239,Privatkunde,Energy,BergStraße 28,Würzburg,South,97541,Kunde,339140,1,2023-04-24
ACC000240,Univ.Prof. Ibrahim Seidel MBA.,240,Privatkunde,Energy,BahnhofPlatz 14,Hamburg,North,20683,Interessent,19453,1,2020-01-22
ACC000241,Reingard Bachmann B.Sc.,241,Privatkunde,Energy,SchulRing 72,Dortmund,West,44945,Kunde,413116,1,2022-06-16
ACC000242,Dorina Lachmann,242,Privatkunde,Energy,MarktAllee 87,Dresden,East,01671,Kunde,466377,1,2022-11-18
ACC000243,Ing. Mehdi Salz B.Eng.,243,Privatkunde,Energy,WaldStraße 12,Leipzig,East,04139,Partner,165692,1,2020-08-23
ACC000244,Prof. Katerina Kaul MBA.,244,Privatkunde,Energy,SeeRing 36,Hamburg,North,20435,Interessent,149463,1,2020-08-29
ACC000245,Giovanna Tintzmann,245,Privatkunde,Energy,BrunnenAllee 87,Berlin,East,10619,Partner,465257,1,2023-01-27
ACC000246,Emilie Jäkel B.Eng.,246,Privatkunde,Energy,BrunnenStraße 95,Berlin,East,10439,Partner,58947,1,2022-04-06
ACC000247,Herr Oswald Gröttner B.Eng.,247,Privatkunde,Energy,BlumenGasse 7,Aachen,West,52711,Kunde,249289,1,2022-07-15
ACC000248,Weimer KG,248,Kleingewerbe,Energy,BlumenStraße 150,Karlsruhe,South,76591,Kunde,1032066,25,2021-07-29
ACC000249,Dr. Ekrem Warmer,249,Privatkunde,Energy,MozartGasse 63,Lübeck,North,23132,Partner,232400,1,2020-06-26
ACC000250,Ing. Mirjam Schacht B.Eng.,250,Privatkunde,Energy,RathausWeg 106,Bonn,West,53807,Kunde,388487,1,2020-11-02
ACC000251,Sepp Gude,251,Privatkunde,Energy,BlumenGasse 16,Bremen,North,28822,Partner,119282,1,2021-05-18
ACC000252,Dorothea Klingelhöfer,252,Privatkunde,Energy,WaldPlatz 81,Hamburg,North,20277,Interessent,475554,1,2021-01-05
ACC000253,Ing. Ahmed Trommler,253,Privatkunde,Energy,BlumenGasse 68,Nürnberg,South,90724,Interessent,55582,1,2020-08-13
ACC000254,Fred Bien-Bloch,254,Privatkunde,Energy,RosenAllee 54,Karlsruhe,South,76806,Partner,99853,1,2021-10-15
ACC000255,Mathilde Eberth,255,Privatkunde,Energy,HeideGasse 71,Düsseldorf,West,40394,Kunde,498994,1,2020-02-12
ACC000256,Frau Steffi Aumann B.Eng.,256,Privatkunde,Energy,BrunnenAllee 38,Hannover,North,30397,Kunde,381717,1,2023-02-07
ACC000257,Dipl.-Ing. Ines Karge B.A.,257,Privatkunde,Energy,SonnenAllee 123,Braunschweig,North,38319,Kunde,327907,1,2020-08-09
ACC000258,Herrmann GmbH & Co. KGaA,258,Gewerbekunde,Energy,MozartStraße 62,Bremen,North,28348,Kunde,3043501,5,2022-01-20
ACC000259,Salvatore Bolzmann,259,Privatkunde,Energy,SchillerPlatz 85,Osnabrück,North,49834,Kunde,419756,1,2021-04-21
ACC000260,Jasmina Briemer-Rust,260,Privatkunde,Energy,BeethovenPlatz 122,Augsburg,South,86588,Interessent,348529,1,2020-04-13
ACC000261,Cord Fischer,261,Privatkunde,Energy,BahnhofStraße 147,Wuppertal,West,42337,Kunde,371978,1,2023-11-29
ACC000262,Jähn,262,Gewerbekunde,Energy,BeethovenPlatz 46,Bonn,West,53137,Partner,878893,50,2021-08-10
ACC000263,Falko Drubin,263,Privatkunde,Energy,RosenStraße 3,Berlin,East,10405,Kunde,186077,1,2022-08-19
ACC000264,Prof. Lilli Zobel,264,Gewerbekunde,Energy,SonnenRing 135,Köln,West,50605,Interessent,2348164,100,2020-02-29
ACC000265,Prof. Hans-Hermann Mende MBA.,265,Privatkunde,Energy,HeideStraße 85,Berlin,East,10266,Interessent,11835,1,2023-05-09
ACC000266,Sinaida Schacht,266,Privatkunde,Energy,TannenAllee 146,Duisburg,West,47790,Interessent,463893,1,2023-12-20
ACC000267,Jäkel Roskoth KG,267,Kleingewerbe,Energy,WaldAllee 23,Köln,West,50510,Partner,1451931,50,2022-03-14
ACC000268,Leo Warmer,268,Privatkunde,Energy,EichenStraße 67,Köln,West,50492,Interessent,336771,1,2020-01-27
ACC000269,Wiek AG & Co. OHG,269,Gewerbekunde,Energy,BlumenRing 3,Freiburg,South,79367,Interessent,4906737,25,2022-11-29
ACC000270,Franco Speer B.Sc.,270,Privatkunde,Energy,RosenWeg 104,Bonn,West,53802,Kunde,257555,1,2021-01-16
ACC000271,Dr. Dierk Rohleder,271,Privatkunde,Energy,SchillerGasse 76,Münster,West,48476,Kunde,468050,1,2021-07-04
ACC000272,Dagobert Adler,272,Privatkunde,Energy,BlumenRing 96,Düsseldorf,West,40525,Interessent,376469,1,2021-09-30
ACC000273,Mende Stroh KG,273,Kleingewerbe,Energy,WiesenWeg 21,Münster,West,48638,Partner,4952970,5,2020-10-15
ACC000274,Ing. Alwina Heinrich B.Eng.,274,Privatkunde,Energy,BahnhofRing 130,Augsburg,South,86307,Interessent,166307,1,2021-05-02
ACC000275,Meike Metz,275,Privatkunde,Energy,SchillerGasse 53,Köln,West,50834,Kunde,354470,1,2021-08-28
ACC000276,Mohammad Heintze,276,Privatkunde,Energy,SchulWeg 132,Köln,West,50525,Interessent,27653,1,2023-11-13
ACC000277,Raphaela Zorbach,277,Privatkunde,Energy,BlumenStraße 102,München,South,80360,Kunde,95765,1,2021-12-16
ACC000278,Heini Drewes B.A.,278,Privatkunde,Energy,KirchGasse 17,Leipzig,East,04654,Interessent,359051,1,2020-10-25
ACC000279,Ulf Hethur-Faust,279,Privatkunde,Energy,BahnhofAllee 105,Erfurt,East,99284,Interessent,148162,1,2021-10-16
ACC000280,Bonbach AG & Co. KGaA,280,Gewerbekunde,Energy,RathausAllee 98,Wuppertal,West,42559,Interessent,3847584,100,2022-11-10
ACC000281,Lilija Weiß,281,Privatkunde,Energy,MondRing 35,Halle,East,06769,Partner,84259,1,2020-08-21
ACC000282,Hövel,282,Gewerbekunde,Energy,MozartGasse 58,Berlin,East,10954,Interessent,1307967,100,2022-11-07
ACC000283,Betty Mosemann B.Eng.,283,Privatkunde,Energy,BergPlatz 137,Hamburg,North,20488,Partner,433416,1,2020-10-21
ACC000284,Veronique Heydrich-Otto,284,Privatkunde,Energy,BlumenStraße 9,Berlin,East,10928,Interessent,453667,1,2020-06-03
ACC000285,Nohlmans,285,Gewerbekunde,Energy,EichenWeg 18,Duisburg,West,47203,Partner,515615,10,2021-08-28
ACC000286,Annemarie Scheuermann B.Sc.,286,Privatkunde,Energy,EichenGasse 12,Dortmund,West,44511,Kunde,385170,1,2021-01-22
ACC000287,Univ.Prof. Friedlinde Schleich,287,Kleingewerbe,Energy,RosenWeg 148,Nürnberg,South,90426,Kunde,2445667,10,2020-10-25
ACC000288,Bauer Conradi GbR,288,Kleingewerbe,Energy,MondRing 57,Wuppertal,West,42523,Interessent,4183810,10,2022-08-19
ACC000289,Ruppert,289,Gewerbekunde,Energy,BeethovenGasse 110,München,South,80669,Interessent,1818877,50,2022-05-15
ACC000290,Bärer,290,Gewerbekunde,Energy,HeideRing 82,Karlsruhe,South,76813,Interessent,4078155,10,2022-09-02
ACC000291,Leokadia Benthin,291,Privatkunde,Energy,ParkWeg 58,München,South,80407,Kunde,109536,1,2022-08-08
ACC000292,Dipl.-Ing. Joerg Siering,292,Privatkunde,Energy,RathausPlatz 143,Berlin,East,10642,Interessent,374737,1,2020-04-29
ACC000293,Traute Holsten B.A.,293,Privatkunde,Energy,SchulAllee 24,Hamburg,North,20648,Partner,380833,1,2020-05-14
ACC000294,Univ.Prof. Rosemarie Noack,294,Privatkunde,Energy,SeeStraße 19,Köln,West,50292,Kunde,459915,1,2020-05-17
ACC000295,Horst-Peter Keudel,295,Privatkunde,Energy,LindenAllee 78,Berlin,East,10115,Kunde,468630,1,2022-05-12
ACC000296,Ing. Friedhilde Steckel,296,Privatkunde,Energy,WiesenPlatz 63,Hamburg,North,20812,Partner,169213,1,2022-10-29
ACC000297,Fritsch GmbH,297,Kleingewerbe,Energy,MarktPlatz 137,Köln,West,50764,Interessent,4653920,5,2022-02-25
ACC000298,Univ.Prof. Jelena Hövel,298,Privatkunde,Energy,SchillerGasse 121,München,South,80879,Partner,355205,1,2022-10-28
ACC000299,Rosemarie Wesack-Rogner,299,Privatkunde,Energy,TalWeg 38,Halle,East,06116,Kunde,25491,1,2022-01-17
ACC000300,Henry Cichorius,300,Privatkunde,Energy,MozartWeg 85,Karlsruhe,South,76335,Kunde,180340,1,2021-06-16
ACC000301,Elisa Junitz,301,Privatkunde,Energy,MondAllee 66,Regensburg,South,93881,Partner,158772,1,2020-02-03
ACC000302,Zdravko Wirth,302,Privatkunde,Energy,BeethovenGasse 91,Jena,East,07273,Interessent,29056,1,2022-07-31
ACC000303,Songül Pieper-Ackermann,303,Privatkunde,Energy,SonnenStraße 135,Bremen,North,28134,Interessent,313174,1,2022-05-02
ACC000304,Henrike Bloch B.A.,304,Kleingewerbe,Energy,MozartGasse 60,Berlin,East,10169,Kunde,4681865,100,2022-01-25
ACC000305,Luise Wernecke,305,Privatkunde,Energy,SeeGasse 124,Köln,West,50775,Partner,466734,1,2021-10-15
ACC000306,Univ.Prof. Inga Wesack B.Sc.,306,Privatkunde,Energy,WaldGasse 71,München,South,80648,Partner,131644,1,2023-12-17
ACC000307,Hethur KG,307,Kleingewerbe,Energy,BeethovenStraße 25,Berlin,East,10636,Interessent,4998093,5,2022-08-15
ACC000308,Vinzenz Hövel-Mangold,308,Privatkunde,Energy,BirkenPlatz 21,Hamburg,North,20482,Partner,477037,1,2021-06-05
ACC000309,Frau Alma Schuchhardt B.A.,309,Privatkunde,Energy,RosenGasse 21,Berlin,East,10769,Kunde,134250,1,2020-01-17
ACC000310,Ing. Karl-August Austermühle,310,Privatkunde,Energy,MarktRing 122,Dresden,East,01157,Partner,79561,1,2021-02-27
ACC000311,Frau Dorota Drewes,311,Privatkunde,Energy,SonnenAllee 145,Bonn,West,53978,Kunde,478306,1,2020-07-16
ACC000312,Drubin Seifert AG & Co. KG,312,Kleingewerbe,Energy,SternRing 122,Halle,East,06377,Interessent,3345157,10,2022-06-26
ACC000313,Trubin Hornich GmbH & Co. OHG,313,Kleingewerbe,Energy,BahnhofWeg 81,Hamburg,North,20116,Partner,4514385,50,2021-09-23
ACC000314,Heydrich,314,Kleingewerbe,Energy,GoetheAllee 42,Berlin,East,10677,Interessent,283329,25,2021-03-14
ACC000315,Dipl.-Ing. Isabella Henk,315,Privatkunde,Energy,TannenPlatz 36,Regensburg,South,93909,Kunde,436933,1,2023-02-12
ACC000316,Kordula Fiebig MBA.,316,Privatkunde,Energy,BahnhofStraße 112,Leipzig,East,04337,Partner,114515,1,2020-03-26
ACC000317,Scheuermann GmbH & Co. OHG,317,Kleingewerbe,Energy,WiesenAllee 8,Berlin,East,10749,Interessent,3254441,5,2023-02-06
ACC000318,Steve Bohnbach-Hofmann,318,Privatkunde,Energy,MarktPlatz 48,Karlsruhe,South,76796,Interessent,111971,1,2023-06-19
ACC000319,Ing. Valeri Zirme,319,Kleingewerbe,Energy,GoetheStraße 69,Dortmund,West,44257,Partner,1023300,25,2020-11-05
ACC000320,Roswitha Adler,320,Privatkunde,Energy,KirchStraße 24,Freiburg,South,79105,Kunde,443948,1,2023-10-12
ACC000321,Miroslawa Huhn,321,Kleingewerbe,Energy,RathausPlatz 143,Berlin,East,10668,Partner,3428979,50,2021-04-16
ACC000322,Dr. Ingetraud Renner MBA.,322,Privatkunde,Energy,SeeRing 84,Köln,West,50984,Partner,20598,1,2022-04-14
ACC000323,Geraldine Rohleder,323,Privatkunde,Energy,BergWeg 147,München,South,80633,Partner,175649,1,2022-04-25
ACC000324,Irena Jungfer-Graf,324,Privatkunde,Energy,ParkWeg 17,Hamburg,North,20271,Interessent,139636,1,2023-09-05
ACC000325,Prof. Hans-Joachim Heintze MBA.,325,Privatkunde,Energy,BirkenWeg 127,Stuttgart,South,70708,Kunde,60391,1,2023-04-02
ACC000326,Giovanni Weinhage,326,Privatkunde,Energy,MarktAllee 98,Dortmund,West,44923,Interessent,374904,1,2020-01-13
ACC000327,Univ.Prof. Traude Kranz MBA.,327,Privatkunde,Energy,SonnenRing 35,Berlin,East,10407,Partner,149309,1,2022-05-27
ACC000328,Ivo Beier-Eberth,328,Privatkunde,Energy,MarktAllee 75,Karlsruhe,South,76852,Interessent,300510,1,2022-01-07
ACC000329,Stefani Ditschlerin,329,Privatkunde,Energy,MarktAllee 101,Essen,West,45473,Partner,218611,1,2021-07-14
ACC000330,Astrid Putz MBA.,330,Privatkunde,Energy,MondRing 7,Kiel,North,24844,Kunde,401823,1,2021-08-09
ACC000331,Oswin Fechner,331,Privatkunde,Energy,SternStraße 105,Augsburg,South,86789,Partner,274134,1,2022-03-01
ACC000332,Univ.Prof. Yasemin Förster,332,Privatkunde,Energy,SternPlatz 97,Nürnberg,South,90175,Interessent,305368,1,2020-07-26
ACC000333,Horst-Günter Zänker,333,Privatkunde,Energy,SternPlatz 140,Nürnberg,South,90137,Partner,214578,1,2021-09-01
ACC000334,Kambs Scholz Stiftung & Co. KG,334,Kleingewerbe,Energy,GoetheStraße 64,Dortmund,West,44773,Kunde,2580003,100,2020-07-23
ACC000335,Margareta Butte-Jüttner,335,Privatkunde,Energy,SonnenGasse 103,Köln,West,50870,Kunde,75821,1,2020-12-18
ACC000336,Wally Junck-Schomber,336,Privatkunde,Energy,EichenRing 133,Ulm,South,89671,Partner,428127,1,2021-08-14
ACC000337,Prof. Amalie Schönland B.Sc.,337,Privatkunde,Energy,WiesenGasse 129,Essen,West,45254,Kunde,426660,1,2021-05-21
ACC000338,Univ.Prof. Miroslav Hövel B.A.,338,Privatkunde,Energy,GoetheStraße 37,München,South,80456,Partner,391737,1,2021-04-14
ACC000339,Heinz-Günther Dippel,339,Privatkunde,Energy,ParkStraße 113,Stuttgart,South,70839,Partner,82600,1,2022-04-18
ACC000340,Helfried Geisel,340,Privatkunde,Energy,SchillerStraße 88,Düsseldorf,West,40763,Interessent,416606,1,2022-06-14
ACC000341,Jacob,341,Kleingewerbe,Energy,BergWeg 85,Rostock,North,18673,Kunde,3490468,100,2023-03-02
ACC000342,Anatolij Junk,342,Kleingewerbe,Energy,MondPlatz 102,Stuttgart,South,70129,Kunde,1168661,25,2023-11-03
ACC000343,Gabriel Klemt,343,Privatkunde,Energy,HauptGasse 55,Bochum,West,44310,Interessent,80971,1,2020-05-23
ACC000344,Losekann Fiebig GbR,344,Kleingewerbe,Energy,BergWeg 94,Augsburg,South,86433,Interessent,911855,10,2020-07-02
ACC000345,Prof. Marit Zorbach,345,Privatkunde,Energy,SonnenAllee 100,Hamburg,North,20725,Kunde,487923,1,2023-10-26
ACC000346,Dr. Diethard Budig,346,Privatkunde,Energy,BeethovenGasse 77,München,South,80729,Interessent,97032,1,2021-12-17
ACC000347,Ludmilla Stoll-Hendriks,347,Privatkunde,Energy,SchillerWeg 96,Duisburg,West,47810,Interessent,341135,1,2023-03-24
ACC000348,Prof. Brunhilde Heinrich MBA.,348,Privatkunde,Energy,RathausWeg 125,Hamburg,North,20750,Partner,299920,1,2021-12-20
ACC000349,Irma Hermighausen,349,Gewerbekunde,Energy,BeethovenPlatz 74,Münster,West,48243,Partner,4845218,100,2020-01-16
ACC000350,Tomas Mohaupt,350,Privatkunde,Energy,HauptPlatz 35,Oldenburg,North,26299,Partner,267240,1,2022-08-22
ACC000351,Marika Ritter,351,Privatkunde,Energy,MondPlatz 107,Erfurt,East,99827,Kunde,48869,1,2022-11-04
ACC000352,Herr Heinz-Wilhelm Kaul,352,Privatkunde,Energy,WiesenWeg 75,Berlin,East,10133,Partner,465499,1,2023-02-22
ACC000353,Mandy Löffler,353,Privatkunde,Energy,BlumenPlatz 141,Nürnberg,South,90623,Partner,417684,1,2022-03-03
ACC000354,Hermann,354,Kleingewerbe,Energy,BrunnenStraße 113,Hamburg,North,20659,Partner,3695351,50,2023-09-27
ACC000355,Sieglinde Jacobi Jäckel B.A.,355,Privatkunde,Energy,EichenAllee 9,Hamburg,North,20560,Partner,100518,1,2021-04-30
ACC000356,Silke Nette-Döring,356,Privatkunde,Energy,SchillerWeg 54,Würzburg,South,97930,Interessent,61152,1,2021-05-17
ACC000357,Kranz KG,357,Kleingewerbe,Energy,SeeWeg 53,Bonn,West,53933,Kunde,2044348,10,2021-02-02
ACC000358,Lene Hübel,358,Privatkunde,Energy,BergWeg 83,Hamburg,North,20820,Kunde,405954,1,2021-09-04
ACC000359,Hübel,359,Gewerbekunde,Energy,MondStraße 35,Nürnberg,South,90868,Partner,3073372,25,2022-12-15
ACC000360,Sorgatz GmbH,360,Gewerbekunde,Energy,MozartGasse 34,Münster,West,48355,Interessent,291181,50,2022-08-26
ACC000361,Adriane Rosemann,361,Privatkunde,Energy,MarktPlatz 37,Hamburg,North,20691,Kunde,275025,1,2020-01-06
ACC000362,Ullrich auch Schlauchin,362,Privatkunde,Energy,HeideStraße 104,Duisburg,West,47627,Partner,287373,1,2020-10-02
ACC000363,Oestrovsky,363,Kleingewerbe,Energy,TalStraße 24,Bonn,West,53848,Kunde,2226316,10,2021-11-18
ACC000364,Peggy Hein,364,Privatkunde,Energy,HeideRing 102,Dresden,East,01323,Kunde,54887,1,2020-04-21
ACC000365,Dora Schuster,365,Privatkunde,Energy,RosenAllee 141,Magdeburg,East,39691,Kunde,260796,1,2021-05-16
ACC000366,Scholl GbR,366,Kleingewerbe,Energy,BahnhofStraße 118,Oldenburg,North,26116,Interessent,1947449,10,2021-12-21
ACC000367,Lutz Dietz-Schottin,367,Privatkunde,Energy,RathausWeg 34,Oldenburg,North,26765,Interessent,26267,1,2023-06-08
ACC000368,Benthin,368,Kleingewerbe,Energy,GoetheAllee 43,Würzburg,South,97153,Kunde,748149,100,2020-05-01
ACC000369,Rebecca Mans,369,Privatkunde,Energy,SonnenStraße 25,München,South,80101,Partner,481383,1,2020-01-08
ACC000370,Klaus Knappe,370,Privatkunde,Energy,SchulStraße 3,Hamburg,North,20812,Partner,399949,1,2023-11-18
ACC000371,Eigenwillig,371,Kleingewerbe,Energy,EichenPlatz 23,München,South,80848,Partner,1632150,10,2021-11-27
ACC000372,Uli Hübel,372,Privatkunde,Energy,MarktWeg 37,Berlin,East,10170,Partner,251983,1,2020-10-30
ACC000373,Nelli Liebelt,373,Privatkunde,Energy,BlumenWeg 39,Köln,West,50521,Interessent,222102,1,2023-04-04
ACC000374,Dr. Celal Zimmer,374,Privatkunde,Energy,MozartStraße 99,Dortmund,West,44459,Partner,23480,1,2022-06-23
ACC000375,Katerina Otto,375,Privatkunde,Energy,GoetheWeg 142,Berlin,East,10715,Partner,102822,1,2023-07-30
ACC000376,Gehringer Hertrampf GmbH & Co. KGaA,376,Kleingewerbe,Energy,MondAllee 53,Duisburg,West,47630,Interessent,4129994,10,2020-05-22
ACC000377,Nathalie Kambs,377,Privatkunde,Energy,HeideWeg 127,Köln,West,50495,Interessent,411070,1,2022-11-30
ACC000378,Horst-Dieter Bruder,378,Privatkunde,Energy,HauptAllee 82,Bremen,North,28235,Interessent,397949,1,2021-06-16
ACC000379,Pietro Hecker-Stey,379,Privatkunde,Energy,BeethovenPlatz 19,Regensburg,South,93117,Partner,464534,1,2021-08-20
ACC000380,Wilma Roht-Kobelt,380,Privatkunde,Energy,HeidePlatz 130,Köln,West,50393,Partner,477689,1,2021-11-10
ACC000381,Rigo Kroker,381,Privatkunde,Energy,GoetheGasse 138,Essen,West,45650,Partner,446421,1,2023-11-22
ACC000382,Franco Reising,382,Privatkunde,Energy,LindenWeg 138,Düsseldorf,West,40434,Interessent,193550,1,2023-01-26
ACC000383,Henry Koch,383,Kleingewerbe,Energy,SternPlatz 62,Nürnberg,South,90159,Partner,1919013,10,2022-03-27
ACC000384,Lidija Kranz,384,Privatkunde,Energy,BahnhofAllee 45,Karlsruhe,South,76222,Kunde,107350,1,2020-11-27
ACC000385,Babett Steuer,385,Privatkunde,Energy,KirchRing 133,Hamburg,North,20901,Kunde,293379,1,2023-09-26
ACC000386,Dipl.-Ing. Aleksandr Scholl B.Eng.,386,Privatkunde,Energy,BirkenGasse 31,Berlin,East,10889,Partner,427663,1,2022-11-07
ACC000387,Univ.Prof. Anto Schuster MBA.,387,Privatkunde,Energy,BirkenGasse 148,Berlin,East,10742,Interessent,431637,1,2020-07-25
ACC000388,Margaret Lange,388,Privatkunde,Energy,TalWeg 95,Bremen,North,28261,Partner,199663,1,2022-08-26
ACC000389,Christoph Bien,389,Privatkunde,Energy,EichenGasse 131,München,South,80102,Interessent,16958,1,2021-08-18
