customer_key,customer_name,customer_type,housing_type,vertical,address,city,state,zip,region_key
245,Giovanna Tintzmann,Privatkunde,Wohnung,Energy,BrunnenAllee 87,Berlin,East,10619,403
246,Emilie Jäkel B.Eng.,Privatkunde,Einfamilienhaus,Energy,BrunnenStraße 95,Berlin,East,10439,403
247,Herr Oswald Gröttner B.Eng.,Privatkunde,Wohnung,Energy,BlumenGasse 7,Aachen,West,52711,402
248,Weimer KG,Kleingewerbe,Mehrfamilienhaus,Energy,BlumenStraße 150,Karlsruhe,South,76591,401
249,Dr. Ekrem Warmer,Privatkunde,Wohnung,Energy,MozartGasse 63,Lübeck,North,23132,400
250,Ing. Mirjam Schacht B.Eng.,Privatkunde,Reihenhaus,Energy,RathausWeg 106,Bonn,West,53807,402
251,Sepp Gude,Privatkunde,Reihenhaus,Energy,BlumenGasse 16,Bremen,North,28822,400
252,Dorothea Klingelhöfer,Privatkunde,Wohnung,Energy,WaldPlatz 81,Hamburg,North,20277,400
253,Ing. Ahmed Trommler,Privatkunde,Wohnung,Energy,BlumenGasse 68,Nürnberg,South,90724,401
254,Fred Bien-Bloch,Privatkunde,Einfamilienhaus,Energy,RosenAllee 54,Karlsruhe,South,76806,401
255,Mathilde Eberth,Privatkunde,Mehrfamilienhaus,Energy,HeideGasse 71,Düsseldorf,West,40394,402
256,Frau Steffi Aumann B.Eng.,Privatkunde,Mehrfamilienhaus,Energy,BrunnenAllee 38,Hannover,North,30397,400
257,Dipl.-Ing. Ines Karge B.A.,Privatkunde,Mehrfamilienhaus,Energy,SonnenAllee 123,Braunschweig,North,38319,400
258,Herrmann GmbH & Co. KGaA,Gewerbekunde,Gewerbeimmobilie,Energy,MozartStraße 62,Bremen,North,28348,400
259,Salvatore Bolzmann,Privatkunde,Einfamilienhaus,Energy,SchillerPlatz 85,Osnabrück,North,49834,400
260,Jasmina Briemer-Rust,Privatkunde,Mehrfamilienhaus,Energy,BeethovenPlatz 122,Augsburg,South,86588,401
261,Cord Fischer,Privatkunde,Einfamilienhaus,Energy,BahnhofStraße 147,Wuppertal,West,42337,402
262,Jähn,Gewerbekunde,Gewerbeimmobilie,Energy,BeethovenPlatz 46,Bonn,West,53137,402
263,Falko Drubin,Privatkunde,Mehrfamilienhaus,Energy,RosenStraße 3,Berlin,East,10405,403
264,Prof. Lilli Zobel,Gewerbekunde,Gewerbeimmobilie,Energy,SonnenRing 135,Köln,West,50605,402
265,Prof. Hans-Hermann Mende MBA.,Privatkunde,Einfamilienhaus,Energy,HeideStraße 85,Berlin,East,10266,403
266,Sinaida Schacht,Privatkunde,Einfamilienhaus,Energy,TannenAllee 146,Duisburg,West,47790,402
267,Jäkel Roskoth KG,Kleingewerbe,Gewerbeimmobilie,Energy,WaldAllee 23,Köln,West,50510,402
268,Leo Warmer,Privatkunde,Einfamilienhaus,Energy,EichenStraße 67,Köln,West,50492,402
269,Wiek AG & Co. OHG,Gewerbekunde,Gewerbeimmobilie,Energy,BlumenRing 3,Freiburg,South,79367,401
270,Franco Speer B.Sc.,Privatkunde,Einfamilienhaus,Energy,RosenWeg 104,Bonn,West,53802,402
271,Dr. Dierk Rohleder,Privatkunde,Einfamilienhaus,Energy,SchillerGasse 76,Münster,West,48476,402
272,Dagobert Adler,Privatkunde,Einfamilienhaus,Energy,BlumenRing 96,Düsseldorf,West,40525,402
273,Mende Stroh KG,Kleingewerbe,Gewerbeimmobilie,Energy,WiesenWeg 21,Münster,West,48638,402
274,Ing. Alwina Heinrich B.Eng.,Privatkunde,Wohnung,Energy,BahnhofRing 130,Augsburg,South,86307,401
275,Meike Metz,Privatkunde,Reihenhaus,Energy,SchillerGasse 53,Köln,West,50834,402
276,Mohammad Heintze,Privatkunde,Wohnung,Energy,SchulWeg 132,Köln,West,50525,402
277,Raphaela Zorbach,Privatkunde,Wohnung,Energy,BlumenStraße 102,München,South,80360,401
278,Heini Drewes B.A.,Privatkunde,Einfamilienhaus,Energy,KirchGasse 17,Leipzig,East,04654,403
279,Ulf Hethur-Faust,Privatkunde,Mehrfamilienhaus,Energy,BahnhofAllee 105,Erfurt,East,99284,403
280,Bonbach AG & Co. KGaA,Gewerbekunde,Gewerbeimmobilie,Energy,RathausAllee 98,Wuppertal,West,42559,402
281,Lilija Weiß,Privatkunde,Wohnung,Energy,MondRing 35,Halle,East,06769,403
282,Hövel,Gewerbekunde,Gewerbeimmobilie,Energy,MozartGasse 58,Berlin,East,10954,403
283,Betty Mosemann B.Eng.,Privatkunde,Wohnung,Energy,BergPlatz 137,Hamburg,North,20488,400
284,Veronique Heydrich-Otto,Privatkunde,Einfamilienhaus,Energy,BlumenStraße 9,Berlin,East,10928,403
285,Nohlmans,Gewerbekunde,Gewerbeimmobilie,Energy,EichenWeg 18,Duisburg,West,47203,402
286,Annemarie Scheuermann B.Sc.,Privatkunde,Wohnung,Energy,EichenGasse 12,Dortmund,West,44511,402
287,Univ.Prof. Friedlinde Schleich,Kleingewerbe,Mehrfamilienhaus,Energy,RosenWeg 148,Nürnberg,South,90426,401
288,Bauer Conradi GbR,Kleingewerbe,Einfamilienhaus,Energy,MondRing 57,Wuppertal,West,42523,402
289,Ruppert,Gewerbekunde,Gewerbeimmobilie,Energy,BeethovenGasse 110,München,South,80669,401
290,Bärer,Gewerbekunde,Gewerbeimmobilie,Energy,HeideRing 82,Karlsruhe,South,76813,401
291,Leokadia Benthin,Privatkunde,Wohnung,Energy,ParkWeg 58,München,South,80407,401
292,Dipl.-Ing. Joerg Siering,Privatkunde,Einfamilienhaus,Energy,RathausPlatz 143,Berlin,East,10642,403
293,Traute Holsten B.A.,Privatkunde,Wohnung,Energy,SchulAllee 24,Hamburg,North,20648,400
294,Univ.Prof. Rosemarie Noack,Privatkunde,Wohnung,Energy,SeeStraße 19,Köln,West,50292,402
295,Horst-Peter Keudel,Privatkunde,Einfamilienhaus,Energy,LindenAllee 78,Berlin,East,10115,403
296,Ing. Friedhilde Steckel,Privatkunde,Wohnung,Energy,WiesenPlatz 63,Hamburg,North,20812,400
297,Fritsch GmbH,Kleingewerbe,Wohnung,Energy,MarktPlatz 137,Köln,West,50764,402
298,Univ.Prof. Jelena Hövel,Privatkunde,Reihenhaus,Energy,SchillerGasse 121,München,South,80879,401
299,Rosemarie Wesack-Rogner,Privatkunde,Reihenhaus,Energy,TalWeg 38,Halle,East,06116,403
300,Henry Cichorius,Privatkunde,Reihenhaus,Energy,MozartWeg 85,Karlsruhe,South,76335,401
301,Elisa Junitz,Privatkunde,Wohnung,Energy,MondAllee 66,Regensburg,South,93881,401
302,Zdravko Wirth,Privatkunde,Reihenhaus,Energy,BeethovenGasse 91,Jena,East,07273,403
303,Songül Pieper-Ackermann,Privatkunde,Wohnung,Energy,SonnenStraße 135,Bremen,North,28134,400
304,Henrike Bloch B.A.,Kleingewerbe,Einfamilienhaus,Energy,MozartGasse 60,Berlin,East,10169,403
305,Luise Wernecke,Privatkunde,Reihenhaus,Energy,SeeGasse 124,Köln,West,50775,402
306,Univ.Prof. Inga Wesack B.Sc.,Privatkunde,Einfamilienhaus,Energy,WaldGasse 71,München,South,80648,401
307,Hethur KG,Kleingewerbe,Wohnung,Energy,BeethovenStraße 25,Berlin,East,10636,403
308,Vinzenz Hövel-Mangold,Privatkunde,Wohnung,Energy,BirkenPlatz 21,Hamburg,North,20482,400
309,Frau Alma Schuchhardt B.A.,Privatkunde,Wohnung,Energy,RosenGasse 21,Berlin,East,10769,403
310,Ing. Karl-August Austermühle,Privatkunde,Reihenhaus,Energy,MarktRing 122,Dresden,East,01157,403
311,Frau Dorota Drewes,Privatkunde,Wohnung,Energy,SonnenAllee 145,Bonn,West,53978,402
312,Drubin Seifert AG & Co. KG,Kleingewerbe,Einfamilienhaus,Energy,SternRing 122,Halle,East,06377,403
313,Trubin Hornich GmbH & Co. OHG,Kleingewerbe,Gewerbeimmobilie,Energy,BahnhofWeg 81,Hamburg,North,20116,400
314,Heydrich,Kleingewerbe,Mehrfamilienhaus,Energy,GoetheAllee 42,Berlin,East,10677,403
315,Dipl.-Ing. Isabella Henk,Privatkunde,Wohnung,Energy,TannenPlatz 36,Regensburg,South,93909,401
316,Kordula Fiebig MBA.,Privatkunde,Mehrfamilienhaus,Energy,BahnhofStraße 112,Leipzig,East,04337,403
317,Scheuermann GmbH & Co. OHG,Kleingewerbe,Gewerbeimmobilie,Energy,WiesenAllee 8,Berlin,East,10749,403
318,Steve Bohnbach-Hofmann,Privatkunde,Reihenhaus,Energy,MarktPlatz 48,Karlsruhe,South,76796,401
319,Ing. Valeri Zirme,Kleingewerbe,Einfamilienhaus,Energy,GoetheStraße 69,Dortmund,West,44257,402
320,Roswitha Adler,Privatkunde,Reihenhaus,Energy,KirchStraße 24,Freiburg,South,79105,401
321,Miroslawa Huhn,Kleingewerbe,Einfamilienhaus,Energy,RathausPlatz 143,Berlin,East,10668,403
322,Dr. Ingetraud Renner MBA.,Privatkunde,Wohnung,Energy,SeeRing 84,Köln,West,50984,402
323,Geraldine Rohleder,Privatkunde,Einfamilienhaus,Energy,BergWeg 147,München,South,80633,401
324,Irena Jungfer-Graf,Privatkunde,Einfamilienhaus,Energy,ParkWeg 17,Hamburg,North,20271,400
325,Prof. Hans-Joachim Heintze MBA.,Privatkunde,Einfamilienhaus,Energy,BirkenWeg 127,Stuttgart,South,70708,401
326,Giovanni Weinhage,Privatkunde,Einfamilienhaus,Energy,MarktAllee 98,Dortmund,West,44923,402
327,Univ.Prof. Traude Kranz MBA.,Privatkunde,Wohnung,Energy,SonnenRing 35,Berlin,East,10407,403
328,Ivo Beier-Eberth,Privatkunde,Einfamilienhaus,Energy,MarktAllee 75,Karlsruhe,South,76852,401
329,Stefani Ditschlerin,Privatkunde,Einfamilienhaus,Energy,MarktAllee 101,Essen,West,45473,402
330,Astrid Putz MBA.,Privatkunde,Reihenhaus,Energy,MondRing 7,Kiel,North,24844,400
331,Oswin Fechner,Privatkunde,Einfamilienhaus,Energy,SternStraße 105,Augsburg,South,86789,401
332,Univ.Prof. Yasemin Förster,Privatkunde,Wohnung,Energy,SternPlatz 97,Nürnberg,South,90175,401
333,Horst-Günter Zänker,Privatkunde,Reihenhaus,Energy,SternPlatz 140,Nürnberg,South,90137,401
334,Kambs Scholz Stiftung & Co. KG,Kleingewerbe,Wohnung,Energy,GoetheStraße 64,Dortmund,West,44773,402
335,Margareta Butte-Jüttner,Privatkunde,Wohnung,Energy,SonnenGasse 103,Köln,West,50870,402
336,Wally Junck-Schomber,Privatkunde,Einfamilienhaus,Energy,EichenRing 133,Ulm,South,89671,401
337,Prof. Amalie Schönland B.Sc.,Privatkunde,Reihenhaus,Energy,WiesenGasse 129,Essen,West,45254,402
338,Univ.Prof. Miroslav Hövel B.A.,Privatkunde,Reihenhaus,Energy,GoetheStraße 37,München,South,80456,401
339,Heinz-Günther Dippel,Privatkunde,Reihenhaus,Energy,ParkStraße 113,Stuttgart,South,70839,401
340,Helfried Geisel,Privatkunde,Wohnung,Energy,SchillerStraße 88,Düsseldorf,West,40763,402
341,Jacob,Kleingewerbe,Mehrfamilienhaus,Energy,BergWeg 85,Rostock,North,18673,400
342,Anatolij Junk,Kleingewerbe,Wohnung,Energy,MondPlatz 102,Stuttgart,South,70129,401
343,Gabriel Klemt,Privatkunde,Reihenhaus,Energy,HauptGasse 55,Bochum,West,44310,402
344,Losekann Fiebig GbR,Kleingewerbe,Wohnung,Energy,BergWeg 94,Augsburg,South,86433,401
345,Prof. Marit Zorbach,Privatkunde,Reihenhaus,Energy,SonnenAllee 100,Hamburg,North,20725,400
346,Dr. Diethard Budig,Privatkunde,Reihenhaus,Energy,BeethovenGasse 77,München,South,80729,401
347,Ludmilla Stoll-Hendriks,Privatkunde,Einfamilienhaus,Energy,SchillerWeg 96,Duisburg,West,47810,402
348,Prof. Brunhilde Heinrich MBA.,Privatkunde,Wohnung,Energy,RathausWeg 125,Hamburg,North,20750,400
349,Irma Hermighausen,Gewerbekunde,Gewerbeimmobilie,Energy,BeethovenPlatz 74,Münster,West,48243,402
350,Tomas Mohaupt,Privatkunde,Wohnung,Energy,HauptPlatz 35,Oldenburg,North,26299,400
351,Marika Ritter,Privatkunde,Reihenhaus,Energy,MondPlatz 107,Erfurt,East,99827,403
352,Herr Heinz-Wilhelm Kaul,Privatkunde,Einfamilienhaus,Energy,WiesenWeg 75,Berlin,East,10133,403
353,Mandy Löffler,Privatkunde,Reihenhaus,Energy,BlumenPlatz 141,Nürnberg,South,90623,401
354,Hermann,Kleingewerbe,Gewerbeimmobilie,Energy,BrunnenStraße 113,Hamburg,North,20659,400
355,Sieglinde Jacobi Jäckel B.A.,Privatkunde,Wohnung,Energy,EichenAllee 9,Hamburg,North,20560,400
356,Silke Nette-Döring,Privatkunde,Wohnung,Energy,SchillerWeg 54,Würzburg,South,97930,401
357,Kranz KG,Kleingewerbe,Wohnung,Energy,SeeWeg 53,Bonn,West,53933,402
358,Lene Hübel,Privatkunde,Einfamilienhaus,Energy,BergWeg 83,Hamburg,North,20820,400
359,Hübel,Gewerbekunde,Gewerbeimmobilie,Energy,MondStraße 35,Nürnberg,South,90868,401
360,Sorgatz GmbH,Gewerbekunde,Gewerbeimmobilie,Energy,MozartGasse 34,Münster,West,48355,402
361,Adriane Rosemann,Privatkunde,Wohnung,Energy,MarktPlatz 37,Hamburg,North,20691,400
362,Ullrich auch Schlauchin,Privatkunde,Einfamilienhaus,Energy,HeideStraße 104,Duisburg,West,47627,402
363,Oestrovsky,Kleingewerbe,Reihenhaus,Energy,TalStraße 24,Bonn,West,53848,402
364,Peggy Hein,Privatkunde,Wohnung,Energy,HeideRing 102,Dresden,East,01323,403
365,Dora Schuster,Privatkunde,Einfamilienhaus,Energy,RosenAllee 141,Magdeburg,East,39691,403
366,Scholl GbR,Kleingewerbe,Gewerbeimmobilie,Energy,BahnhofStraße 118,Oldenburg,North,26116,400
367,Lutz Dietz-Schottin,Privatkunde,Einfamilienhaus,Energy,RathausWeg 34,Oldenburg,North,26765,400
368,Benthin,Kleingewerbe,Einfamilienhaus,Energy,GoetheAllee 43,Würzburg,South,97153,401
369,Rebecca Mans,Privatkunde,Einfamilienhaus,Energy,SonnenStraße 25,München,South,80101,401
370,Klaus Knappe,Privatkunde,Reihenhaus,Energy,SchulStraße 3,Hamburg,North,20812,400
371,Eigenwillig,Kleingewerbe,Wohnung,Energy,EichenPlatz 23,München,South,80848,401
372,Uli Hübel,Privatkunde,Einfamilienhaus,Energy,MarktWeg 37,Berlin,East,10170,403
373,Nelli Liebelt,Privatkunde,Reihenhaus,Energy,BlumenWeg 39,Köln,West,50521,402
374,Dr. Celal Zimmer,Privatkunde,Wohnung,Energy,MozartStraße 99,Dortmund,West,44459,402
375,Katerina Otto,Privatkunde,Einfamilienhaus,Energy,GoetheWeg 142,Berlin,East,10715,403
376,Gehringer Hertrampf GmbH & Co. KGaA,Kleingewerbe,Wohnung,Energy,MondAllee 53,Duisburg,West,47630,402
377,Nathalie Kambs,Privatkunde,Wohnung,Energy,HeideWeg 127,Köln,West,50495,402
378,Horst-Dieter Bruder,Privatkunde,Reihenhaus,Energy,HauptAllee 82,Bremen,North,28235,400
379,Pietro Hecker-Stey,Privatkunde,Reihenhaus,Energy,BeethovenPlatz 19,Regensburg,South,93117,401
380,Wilma Roht-Kobelt,Privatkunde,Mehrfamilienhaus,Energy,HeidePlatz 130,Köln,West,50393,402
381,Rigo Kroker,Privatkunde,Wohnung,Energy,GoetheGasse 138,Essen,West,45650,402
382,Franco Reising,Privatkunde,Reihenhaus,Energy,LindenWeg 138,Düsseldorf,West,40434,402
383,Henry Koch,Kleingewerbe,Wohnung,Energy,SternPlatz 62,Nürnberg,South,90159,401
384,Lidija Kranz,Privatkunde,Wohnung,Energy,BahnhofAllee 45,Karlsruhe,South,76222,401
385,Babett Steuer,Privatkunde,Reihenhaus,Energy,KirchRing 133,Hamburg,North,20901,400
386,Dipl.-Ing. Aleksandr Scholl B.Eng.,Privatkunde,Wohnung,Energy,BirkenGasse 31,Berlin,East,10889,403
387,Univ.Prof. Anto Schuster MBA.,Privatkunde,Reihenhaus,Energy,BirkenGasse 148,Berlin,East,10742,403
388,Margaret Lange,Privatkunde,Reihenhaus,Energy,TalWeg 95,Bremen,North,28261,400
389,Christoph Bien,Privatkunde,Wohnung,Energy,EichenGasse 131,München,South,80102,401
390,Gerfried Nohlmans,Privatkunde,Reihenhaus,Energy,MarktWeg 46,Oldenburg,North,26978,400
391,Benedikt Heinz,Privatkunde,Wohnung,Energy,EichenAllee 64,Rostock,North,18526,400
392,Hans-Karl Metz-Koch II,Kleingewerbe,Wohnung,Energy,MondStraße 46,Berlin,East,10328,403
393,Prof. Natalie Vogt,Gewerbekunde,Gewerbeimmobilie,Energy,SchulAllee 80,Jena,East,07435,403
394,Thorben Liebelt-Sölzer,Privatkunde,Einfamilienhaus,Energy,HeideAllee 63,Bremen,North,28575,400
395,Niemeier KG,Gewerbekunde,Gewerbeimmobilie,Energy,BlumenRing 63,Karlsruhe,South,76254,401
396,Ing. Alwina Stumpf,Privatkunde,Einfamilienhaus,Energy,BrunnenGasse 3,Hamburg,North,20443,400
397,Dolores Martin,Kleingewerbe,Mehrfamilienhaus,Energy,WaldWeg 108,Lübeck,North,23603,400
398,Walburga Heinz B.Eng.,Privatkunde,Einfamilienhaus,Energy,BahnhofWeg 134,Jena,East,07522,403
399,Mohamed Koch,Gewerbekunde,Gewerbeimmobilie,Energy,SchillerRing 35,Dortmund,West,44752,402
400,Anna-Marie Kruschwitz,Privatkunde,Reihenhaus,Energy,MozartWeg 75,Berlin,East,10367,403
401,Cordula Eberhardt,Privatkunde,Wohnung,Energy,TannenAllee 116,Halle,East,06378,403
402,Antoinette Spieß B.A.,Privatkunde,Wohnung,Energy,SchillerWeg 28,Karlsruhe,South,76268,401
403,Andrei Zimmer,Privatkunde,Reihenhaus,Energy,WiesenWeg 116,München,South,80415,401
404,Elena Eberth,Privatkunde,Wohnung,Energy,RosenGasse 11,Regensburg,South,93320,401
405,Apostolos Wieloch B.A.,Privatkunde,Einfamilienhaus,Energy,KirchPlatz 132,Berlin,East,10150,403
406,Rudolf Heintze B.Eng.,Gewerbekunde,Gewerbeimmobilie,Energy,MarktPlatz 143,Düsseldorf,West,40866,402
407,Richard Schenk-Adler,Privatkunde,Wohnung,Energy,SchillerStraße 16,Köln,West,50950,402
408,Sina Fiebig,Privatkunde,Reihenhaus,Energy,MondGasse 22,Düsseldorf,West,40696,402
409,Jurij Hermann-Gertz,Privatkunde,Mehrfamilienhaus,Energy,LindenGasse 114,Münster,West,48928,402
410,Max Bauer,Kleingewerbe,Reihenhaus,Energy,SchulStraße 44,Osnabrück,North,49687,400
411,Ahmet Klemt-Zobel,Privatkunde,Reihenhaus,Energy,RathausWeg 91,Augsburg,South,86319,401
412,Prof. Gotthard Bachmann B.A.,Privatkunde,Einfamilienhaus,Energy,SeeRing 63,Berlin,East,10762,403
413,Anja Eberth,Privatkunde,Einfamilienhaus,Energy,BirkenPlatz 36,Stuttgart,South,70529,401
414,Prof. Beatrix Weinhage,Privatkunde,Wohnung,Energy,HeideRing 5,Osnabrück,North,49491,400
415,Ibrahim Meister,Privatkunde,Reihenhaus,Energy,TalRing 83,Dortmund,West,44497,402
416,Juliana Scheel,Privatkunde,Einfamilienhaus,Energy,HeideAllee 15,München,South,80928,401
417,Mentzel GmbH & Co. OHG,Kleingewerbe,Gewerbeimmobilie,Energy,SchillerWeg 62,Berlin,East,10372,403
418,Prof. Anastasios Vogt B.Eng.,Privatkunde,Wohnung,Energy,EichenRing 100,Wuppertal,West,42463,402
419,Marcella Becker B.Sc.,Privatkunde,Einfamilienhaus,Energy,TannenGasse 92,Cottbus,East,03705,403
420,Kühnert Loos OHG mbH,Gewerbekunde,Gewerbeimmobilie,Energy,TalWeg 127,Hannover,North,30655,400
421,Isidor Trub,Privatkunde,Einfamilienhaus,Energy,EichenStraße 135,Stuttgart,South,70589,401
422,Annelene Butte B.Eng.,Privatkunde,Einfamilienhaus,Energy,SternWeg 83,Braunschweig,North,38160,400
423,Finke,Kleingewerbe,Mehrfamilienhaus,Energy,KirchStraße 96,Kiel,North,24821,400
424,Carl Höfig,Privatkunde,Einfamilienhaus,Energy,MozartWeg 112,Berlin,East,10910,403
425,Hanna Schenk,Privatkunde,Wohnung,Energy,BergGasse 92,Essen,West,45328,402
426,Insa Pärtzelt,Privatkunde,Wohnung,Energy,RosenWeg 46,Bochum,West,44846,402
427,Frau Reinhild Tintzmann,Privatkunde,Wohnung,Energy,WiesenRing 9,Hannover,North,30286,400
428,Slawomir Sölzer,Gewerbekunde,Gewerbeimmobilie,Energy,TalStraße 128,Münster,West,48244,402
429,Heinz-Dieter Mentzel B.A.,Privatkunde,Einfamilienhaus,Energy,SonnenStraße 86,München,South,80557,401
430,Ing. Sabrina Metz,Privatkunde,Reihenhaus,Energy,HeideStraße 1,Hamburg,North,20149,400
431,Liebelt Vollbrecht AG,Gewerbekunde,Gewerbeimmobilie,Energy,ParkPlatz 90,Freiburg,South,79659,401
432,Loos Johann OHG mbH,Kleingewerbe,Wohnung,Energy,EichenWeg 116,Regensburg,South,93175,401
433,Gusti Fliegner,Privatkunde,Einfamilienhaus,Energy,SchillerStraße 88,Köln,West,50274,402
434,Frau Antoinette Caspar B.Sc.,Privatkunde,Mehrfamilienhaus,Energy,GoetheAllee 124,Berlin,East,10821,403
435,Frau Natalja Warmer,Privatkunde,Wohnung,Energy,BeethovenStraße 26,Braunschweig,North,38439,400
436,Rosel Ehlert,Privatkunde,Wohnung,Energy,BlumenRing 68,Hamburg,North,20776,400
437,Klaus-Michael Rörricht,Privatkunde,Wohnung,Energy,BrunnenPlatz 40,München,South,80155,401
438,Marie-Theres Eberhardt,Privatkunde,Wohnung,Energy,SeePlatz 52,Stuttgart,South,70199,401
439,Ing. Stella Stadelmann,Privatkunde,Einfamilienhaus,Energy,SchillerAllee 102,Hamburg,North,20582,400
440,Univ.Prof. Anita Hövel,Privatkunde,Reihenhaus,Energy,BeethovenAllee 98,Augsburg,South,86478,401
441,Giovanna Döhn,Privatkunde,Einfamilienhaus,Energy,BrunnenAllee 145,Hamburg,North,20163,400
442,Curt Sontag MBA.,Privatkunde,Wohnung,Energy,HeideRing 106,Hannover,North,30874,400
443,Dörr GmbH,Kleingewerbe,Gewerbeimmobilie,Energy,BergGasse 122,Essen,West,45686,402
444,Belinda Wiek,Privatkunde,Mehrfamilienhaus,Energy,SternStraße 129,Berlin,East,10684,403
445,Lena Hecker,Privatkunde,Wohnung,Energy,SchillerPlatz 45,Potsdam,East,14271,403
446,Prof. Zdenka Wilms,Privatkunde,Reihenhaus,Energy,MondPlatz 52,Potsdam,East,14942,403
447,Leif Sontag,Privatkunde,Mehrfamilienhaus,Energy,HeideStraße 23,Bochum,West,44497,402
448,Hethur,Kleingewerbe,Wohnung,Energy,HauptGasse 134,Essen,West,45900,402
449,Dimitri Heydrich,Privatkunde,Wohnung,Energy,WiesenStraße 28,Stuttgart,South,70676,401
450,Wiek,Kleingewerbe,Gewerbeimmobilie,Energy,BirkenPlatz 125,Wuppertal,West,42685,402
451,Türkan Kambs,Privatkunde,Einfamilienhaus,Energy,SeeGasse 103,Köln,West,50139,402
452,Adolfine Girschner,Privatkunde,Einfamilienhaus,Energy,ParkAllee 96,Würzburg,South,97120,401
453,Karl-Wilhelm Sontag-Kühnert,Privatkunde,Wohnung,Energy,SternGasse 26,Ulm,South,89989,401
454,Christos Weihmann,Privatkunde,Wohnung,Energy,TannenAllee 107,München,South,80719,401
455,Bartholomäus Weinhold,Privatkunde,Wohnung,Energy,BlumenPlatz 133,Köln,West,50988,402
456,Hande,Kleingewerbe,Einfamilienhaus,Energy,MarktWeg 135,München,South,80682,401
457,Hilda Metz-Karge,Kleingewerbe,Gewerbeimmobilie,Energy,SchulStraße 93,Hamburg,North,20821,400
458,Ing. Gerolf Ullmann,Privatkunde,Reihenhaus,Energy,SchillerGasse 8,Hamburg,North,20347,400
459,Petra Rosenow,Privatkunde,Wohnung,Energy,TalRing 90,Nürnberg,South,90452,401
460,Thomas Birnbaum,Privatkunde,Wohnung,Energy,RosenStraße 99,Osnabrück,North,49150,400
461,Franke e.G.,Gewerbekunde,Gewerbeimmobilie,Energy,SonnenWeg 53,Kiel,North,24375,400
462,Binner,Kleingewerbe,Gewerbeimmobilie,Energy,ParkWeg 45,Essen,West,45715,402
463,Franz-Peter Margraf,Privatkunde,Mehrfamilienhaus,Energy,SternGasse 71,Berlin,East,10533,403
464,Dipl.-Ing. Lissy Margraf,Privatkunde,Einfamilienhaus,Energy,RosenGasse 134,Magdeburg,East,39944,403
465,Ing. Dietlinde Wende,Privatkunde,Mehrfamilienhaus,Energy,BrunnenAllee 144,Duisburg,West,47762,402
466,Hagen Losekann,Privatkunde,Reihenhaus,Energy,TannenAllee 84,Düsseldorf,West,40982,402
467,Hölzenbecher OHG mbH,Gewerbekunde,Gewerbeimmobilie,Energy,LindenWeg 133,Augsburg,South,86883,401
468,Scheel,Kleingewerbe,Gewerbeimmobilie,Energy,TannenGasse 36,München,South,80838,401
469,Prof. Marie Jäntsch B.Sc.,Privatkunde,Mehrfamilienhaus,Energy,MarktPlatz 10,Bremen,North,28697,400
470,Dipl.-Ing. Krzysztof Blümel B.Sc.,Privatkunde,Wohnung,Energy,EichenGasse 137,Essen,West,45753,402
471,Gerard Hahn B.A.,Privatkunde,Reihenhaus,Energy,BeethovenGasse 143,Münster,West,48285,402
472,Evangelia Junken,Privatkunde,Wohnung,Energy,BergWeg 86,Stuttgart,South,70770,401
473,Adalbert Oestrovsky,Privatkunde,Einfamilienhaus,Energy,HeideAllee 96,Hamburg,North,20366,400
474,Dr. Birgitt Kramer,Privatkunde,Einfamilienhaus,Energy,SonnenRing 149,Essen,West,45735,402
475,Prof. Karl-Hermann Staude B.Eng.,Privatkunde,Wohnung,Energy,MarktRing 77,Osnabrück,North,49523,400
476,Hans-Ulrich Weihmann,Privatkunde,Einfamilienhaus,Energy,RathausRing 118,Oldenburg,North,26246,400
477,Mälzer AG,Kleingewerbe,Reihenhaus,Energy,BeethovenAllee 15,Augsburg,South,86104,401
478,Türkan Buchholz B.Eng.,Kleingewerbe,Wohnung,Energy,HeideStraße 34,München,South,80729,401
479,Prof. Helene Tröst,Privatkunde,Reihenhaus,Energy,HauptStraße 137,Stuttgart,South,70304,401
480,Lindau,Kleingewerbe,Mehrfamilienhaus,Energy,HauptGasse 2,Aachen,West,52741,402
481,Belinda Lachmann,Kleingewerbe,Reihenhaus,Energy,WaldRing 79,Düsseldorf,West,40271,402
